<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
DIVDA;D;07/11/24;000000;1045.08;1067.89;1034.42;1065.91;22764167.613917
DIVDA;D;08/11/24;000000;1066.47;1089.51;1065.93;1089.49;29059889.836386
DIVDA;D;11/11/24;000000;1089.43;1103.38;1089.43;1100.06;33954612.654614
DIVDA;D;12/11/24;000000;1100.02;1100.02;1080.65;1082.03;21916791.603051
DIVDA;D;13/11/24;000000;1081.7;1093.35;1070.86;1072.15;24709692.232291
DIVDA;D;14/11/24;000000;1072.11;1080.37;1061.54;1067.18;22182434.846831
DIVDA;D;15/11/24;000000;1067.12;1086.87;1064.77;1085.05;17777131.440334
DIVDA;D;18/11/24;000000;1085.01;1085.01;1062.12;1066.73;28758359.454384
DIVDA;D;19/11/24;000000;1066.69;1070.51;1030.25;1034.99;36947789.003333
DIVDA;D;20/11/24;000000;1036.23;1042.77;1005.99;1016.6;32280345.325097
DIVDA;D;21/11/24;000000;1016.57;1023.31;996.63;1022.76;44908204.385183
DIVDA;D;22/11/24;000000;1022.76;1022.8;1007.43;1011.92;26913596.798902
DIVDA;D;25/11/24;000000;1011.89;1014.56;982.34;987.24;31406079.173776
DIVDA;D;26/11/24;000000;987.23;1001.25;965.23;971.71;37121102.650041
DIVDA;D;27/11/24;000000;971.67;1003.8;954.02;1003.8;50940438.388111
DIVDA;D;28/11/24;000000;1003.76;1016.78;992.8;1009.27;33311072.393082
DIVDA;D;29/11/24;000000;1008.65;1022.14;1004.71;1017.96;29816065.684859
DIVDA;D;02/12/24;000000;1018.1;1031.89;1018.1;1025.72;25991772.427835
DIVDA;D;03/12/24;000000;1026.1;1026.1;997.62;1001.21;23527998.623187
DIVDA;D;04/12/24;000000;1001.23;1009.12;968.72;971.92;31217729.082926
DIVDA;D;05/12/24;000000;971.88;1003.25;960.66;998.85;35797430.359251
DIVDA;D;06/12/24;000000;999.74;1011.68;993.7;1004.79;25838373.475862
DIVDA;D;09/12/24;000000;1004.75;1021.17;1004.75;1013.16;21875857.599595
DIVDA;D;10/12/24;000000;1013.12;1013.12;989.77;990.14;23255007.576572
DIVDA;D;11/12/24;000000;990.11;997.41;981.91;996.5;21285301.621137
DIVDA;D;12/12/24;000000;996.5;1002.01;977.96;978.55;22589581.365922
DIVDA;D;13/12/24;000000;978.52;986.15;974.77;981.81;19701520.547486
DIVDA;D;16/12/24;000000;981.78;981.78;955.47;958.94;28097570.093735
DIVDA;D;17/12/24;000000;967.82;971.35;953.84;962.77;26127647.106864
DIVDA;D;18/12/24;000000;962.73;980.47;960.83;978.87;21151498.535521
DIVDA;D;19/12/24;000000;978.83;997.58;976.54;989.39;47150693.494537
DIVDA;D;20/12/24;000000;991.22;1080.96;986.46;1074.83;67425419.163243
DIVDA;D;23/12/24;000000;1075.66;1108.05;1075.66;1097.97;48150948.706698
DIVDA;D;24/12/24;000000;1097.93;1102.55;1083.3;1092.91;30640308.036187
DIVDA;D;25/12/24;000000;1092.87;1110.55;1083.22;1109.25;36309223.866857
DIVDA;D;26/12/24;000000;1109.24;1121.88;1106.19;1113.14;33317278.564137
DIVDA;D;27/12/24;000000;1113.04;1125.4;1110.34;1124.03;26144436.576329
