<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;04/07/24;000000;7264.62;7264.62;7264.62;7264.62;0
MCFTR;D;05/07/24;000000;7300.5;7300.5;7300.5;7300.5;0
MCFTR;D;08/07/24;000000;7261.76;7261.76;7261.76;7261.76;0
MCFTR;D;09/07/24;000000;7110.51;7110.51;7110.51;7110.51;0
MCFTR;D;10/07/24;000000;6928.16;6928.16;6928.16;6928.16;0
MCFTR;D;11/07/24;000000;7087.87;7087.87;7087.87;7087.87;0
MCFTR;D;12/07/24;000000;7042.86;7042.86;7042.86;7042.86;0
MCFTR;D;15/07/24;000000;6907.37;6907.37;6907.37;6907.37;0
MCFTR;D;16/07/24;000000;6992.85;6992.85;6992.85;6992.85;0
MCFTR;D;17/07/24;000000;6999.78;6999.78;6999.78;6999.78;0
MCFTR;D;18/07/24;000000;7135.75;7135.75;7135.75;7135.75;0
MCFTR;D;19/07/24;000000;7205.77;7205.77;7205.77;7205.77;0
MCFTR;D;22/07/24;000000;7244.81;7244.81;7244.81;7244.81;0
MCFTR;D;23/07/24;000000;7253.12;7253.12;7253.12;7253.12;0
MCFTR;D;24/07/24;000000;7310.01;7310.01;7310.01;7310.01;0
MCFTR;D;25/07/24;000000;7285.12;7285.12;7285.12;7285.12;0
MCFTR;D;26/07/24;000000;7169.81;7169.81;7169.81;7169.81;0
MCFTR;D;29/07/24;000000;6963.14;6963.14;6963.14;6963.14;0
MCFTR;D;30/07/24;000000;7053.76;7053.76;7053.76;7053.76;0
MCFTR;D;31/07/24;000000;7048.73;7048.73;7048.73;7048.73;0
MCFTR;D;01/08/24;000000;7031.99;7031.99;7031.99;7031.99;0
MCFTR;D;02/08/24;000000;6944.1;6944.1;6944.1;6944.1;0
MCFTR;D;05/08/24;000000;6775.76;6775.76;6775.76;6775.76;0
MCFTR;D;06/08/24;000000;6780.62;6780.62;6780.62;6780.62;0
MCFTR;D;07/08/24;000000;6886.47;6886.47;6886.47;6886.47;0
MCFTR;D;08/08/24;000000;6832.74;6832.74;6832.74;6832.74;0
MCFTR;D;09/08/24;000000;6822.63;6822.63;6822.63;6822.63;0
MCFTR;D;12/08/24;000000;6814.2;6814.2;6814.2;6814.2;0
MCFTR;D;13/08/24;000000;6909.61;6909.61;6909.61;6909.61;0
MCFTR;D;14/08/24;000000;6877.3;6877.3;6877.3;6877.3;0
MCFTR;D;15/08/24;000000;6798.25;6798.25;6798.25;6798.25;0
MCFTR;D;16/08/24;000000;6774.51;6774.51;6774.51;6774.51;0
MCFTR;D;19/08/24;000000;6648.61;6648.61;6648.61;6648.61;0
MCFTR;D;20/08/24;000000;6631.32;6631.32;6631.32;6631.32;0
MCFTR;D;21/08/24;000000;6630.65;6630.65;6630.65;6630.65;0
MCFTR;D;22/08/24;000000;6529.11;6529.11;6529.11;6529.11;0
MCFTR;D;23/08/24;000000;6377.53;6377.53;6377.53;6377.53;0
MCFTR;D;26/08/24;000000;6620.13;6620.13;6620.13;6620.13;0
MCFTR;D;27/08/24;000000;6540.2;6540.2;6540.2;6540.2;0
MCFTR;D;28/08/24;000000;6467.38;6467.38;6467.38;6467.38;0
MCFTR;D;29/08/24;000000;6487.24;6487.24;6487.24;6487.24;0
MCFTR;D;30/08/24;000000;6348.43;6348.43;6348.43;6348.43;0
MCFTR;D;02/09/24;000000;6096.32;6096.32;6096.32;6096.32;0
MCFTR;D;03/09/24;000000;6046.76;6046.76;6046.76;6046.76;0
MCFTR;D;04/09/24;000000;6240.23;6240.23;6240.23;6240.23;0
MCFTR;D;05/09/24;000000;6279.68;6279.68;6279.68;6279.68;0
MCFTR;D;06/09/24;000000;6283.87;6283.87;6283.87;6283.87;0
MCFTR;D;09/09/24;000000;6475.02;6475.02;6475.02;6475.02;0
MCFTR;D;10/09/24;000000;6401.99;6401.99;6401.99;6401.99;0
MCFTR;D;11/09/24;000000;6393.96;6393.96;6393.96;6393.96;0
MCFTR;D;12/09/24;000000;6266.87;6266.87;6266.87;6266.87;0
MCFTR;D;13/09/24;000000;6420.22;6420.22;6420.22;6420.22;0
MCFTR;D;16/09/24;000000;6576.5;6576.5;6576.5;6576.5;0
MCFTR;D;17/09/24;000000;6648.01;6648.01;6648.01;6648.01;0
MCFTR;D;18/09/24;000000;6594.54;6594.54;6594.54;6594.54;0
MCFTR;D;19/09/24;000000;6611.75;6611.75;6611.75;6611.75;0
MCFTR;D;20/09/24;000000;6674.39;6674.39;6674.39;6674.39;0
MCFTR;D;23/09/24;000000;6764.39;6764.39;6764.39;6764.39;0
MCFTR;D;24/09/24;000000;6889.35;6889.35;6889.35;6889.35;0
MCFTR;D;25/09/24;000000;6788.96;6788.96;6788.96;6788.96;0
MCFTR;D;26/09/24;000000;6787.86;6787.86;6787.86;6787.86;0
MCFTR;D;27/09/24;000000;6862.1;6862.1;6862.1;6862.1;0
MCFTR;D;30/09/24;000000;6862.15;6862.15;6862.15;6862.15;0
MCFTR;D;01/10/24;000000;6758;6758;6758;6758;0
MCFTR;D;02/10/24;000000;6644.17;6644.17;6644.17;6644.17;0
