<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;D;09/09/24;000000;2642.31;2703.58;2642.31;2703.17;25960469.311751
IMOEX;D;10/09/24;000000;2722.13;2729.73;2667.06;2671.38;24627059.078082
IMOEX;D;11/09/24;000000;2675.16;2690.58;2657.77;2668.03;16195411.825324
IMOEX;D;12/09/24;000000;2656.31;2656.31;2603.81;2615;23509277.471238
IMOEX;D;13/09/24;000000;2629.31;2682.16;2582.79;2678.99;42668530.190674
IMOEX;D;16/09/24;000000;2696.66;2746.11;2685.38;2744.2;29949119.887461
IMOEX;D;17/09/24;000000;2753.2;2780.24;2726.91;2774.04;27763692.673288
IMOEX;D;18/09/24;000000;2776.38;2784.15;2742.48;2751.73;24447261.677285
IMOEX;D;19/09/24;000000;2746.41;2777.93;2735.67;2758.91;24472427.05284
IMOEX;D;20/09/24;000000;2760.12;2795.72;2760.12;2782.35;20914211.745971
IMOEX;D;23/09/24;000000;2797;2832.22;2797;2819.87;28967575.622102
IMOEX;D;24/09/24;000000;2849;2871.96;2822.19;2871.96;38634137.874413
IMOEX;D;25/09/24;000000;2878.59;2887.68;2829.75;2830.11;36879815.917555
IMOEX;D;26/09/24;000000;2819.74;2847.78;2807.3;2829.65;28962572.032672
IMOEX;D;27/09/24;000000;2838.11;2861.95;2826.89;2858.56;20099195.260668
IMOEX;D;30/09/24;000000;2861.37;2889.87;2841.3;2857.56;31026064.464162
IMOEX;D;01/10/24;000000;2831.17;2837.42;2792.21;2814.19;29386250.570511
IMOEX;D;02/10/24;000000;2823.42;2838.77;2766.79;2766.79;28864008.068229
IMOEX;D;03/10/24;000000;2767.51;2790.98;2739.92;2782.39;31455314.838791
IMOEX;D;04/10/24;000000;2799.96;2818.12;2789.94;2804.62;19911017.833643
IMOEX;D;07/10/24;000000;2807.85;2817.45;2779.34;2793.84;19397010.661772
IMOEX;D;08/10/24;000000;2786.58;2799.3;2774.74;2788.37;18519340.492368
IMOEX;D;09/10/24;000000;2787.38;2790.14;2748.81;2748.81;20626395.947789
IMOEX;D;10/10/24;000000;2754.16;2775.86;2752.24;2761.54;16793406.66659
IMOEX;D;11/10/24;000000;2758.11;2763;2737.96;2754.52;17240446.366939
IMOEX;D;14/10/24;000000;2744.93;2788.18;2723.3;2773.36;28969873.050591
IMOEX;D;15/10/24;000000;2774.56;2810.13;2766.79;2805.79;20987937.99062
IMOEX;D;16/10/24;000000;2805.98;2827.15;2781.28;2783.46;23110466.274326
IMOEX;D;17/10/24;000000;2786.82;2795.14;2763.53;2763.53;18111897.438848
IMOEX;D;18/10/24;000000;2756.3;2770.45;2744.36;2751.9;18759428.58288
IMOEX;D;21/10/24;000000;2759.58;2779.73;2759.58;2767.71;20647489.040737
IMOEX;D;22/10/24;000000;2772.23;2783.82;2754.08;2755.19;18630045.268605
IMOEX;D;23/10/24;000000;2749.53;2755.22;2730.49;2734.93;21503882.192483
IMOEX;D;24/10/24;000000;2723.04;2730.58;2690.83;2718.42;21943369.949331
IMOEX;D;25/10/24;000000;2723.01;2751.23;2657.31;2660.36;45394564.81344
IMOEX;D;28/10/24;000000;2635.95;2652.12;2570.2;2575.06;41139187.022392
IMOEX;D;29/10/24;000000;2582.29;2612.94;2557.65;2599.66;32583037.311039
IMOEX;D;30/10/24;000000;2608.5;2631.8;2592.15;2615.38;24180372.489732
IMOEX;D;31/10/24;000000;2582.47;2593.11;2551.2;2560.2;27771308.502593
IMOEX;D;01/11/24;000000;2562.49;2581.47;2541.82;2574.71;27256696.424819
IMOEX;D;02/11/24;000000;2579.11;2603.1;2579.11;2594.38;13588469.08165
IMOEX;D;05/11/24;000000;2614.13;2624.13;2600.48;2616.51;18236375.506237
IMOEX;D;06/11/24;000000;2676.85;2712.29;2650.6;2662.87;50967054.694223
IMOEX;D;07/11/24;000000;2662.87;2693.93;2633.59;2690.63;28550991.266141
IMOEX;D;08/11/24;000000;2721.64;2749.62;2713.5;2734.56;33475478.100076
IMOEX;D;11/11/24;000000;2782.97;2797.94;2765.18;2785.31;42324473.082191
IMOEX;D;12/11/24;000000;2779.92;2779.92;2747.76;2756.76;27549771.287947
IMOEX;D;13/11/24;000000;2748.61;2771.67;2740.17;2763.99;26367046.3501
IMOEX;D;14/11/24;000000;2740.53;2740.53;2694.56;2697.47;26802269.162472
IMOEX;D;15/11/24;000000;2703.67;2740.08;2697.44;2739.21;24793753.677383
IMOEX;D;18/11/24;000000;2703.31;2729.49;2687.45;2720.77;34934802.750553
IMOEX;D;19/11/24;000000;2713.73;2716.38;2623.59;2630.51;44422665.598725
IMOEX;D;20/11/24;000000;2640.09;2665.79;2596.06;2596.89;35274548.253744
IMOEX;D;21/11/24;000000;2596.85;2606.14;2557.54;2568.6;41378415.689606
IMOEX;D;22/11/24;000000;2617.66;2628.5;2577;2581.05;33433289.559045
IMOEX;D;25/11/24;000000;2583.42;2592.89;2517.58;2530.69;35444551.260502
IMOEX;D;26/11/24;000000;2521.89;2544.83;2455.47;2464.35;52158814.630055
IMOEX;D;27/11/24;000000;2468.73;2512.59;2426.02;2491.88;67868333.892566
IMOEX;D;28/11/24;000000;2530.87;2560.55;2502;2547.88;44544158.989556
IMOEX;D;29/11/24;000000;2546.13;2581.88;2533.99;2578;41399968.25802
IMOEX;D;02/12/24;000000;2584.19;2600.28;2578.52;2586.74;31627494.496834
IMOEX;D;03/12/24;000000;2585.34;2588.87;2523.54;2539.64;30425574.400832
IMOEX;D;04/12/24;000000;2538.24;2555.99;2482.37;2485.62;34250573.323452
IMOEX;D;05/12/24;000000;2473.75;2525.45;2438.84;2510.83;46594540.118142
IMOEX;D;06/12/24;000000;2527.04;2552.6;2505.9;2536.23;35286255.671705
IMOEX;D;09/12/24;000000;2548.08;2586.31;2543.94;2572.89;28848203.267735
IMOEX;D;10/12/24;000000;2570.01;2570.01;2515.76;2522.75;30750114.531909
IMOEX;D;11/12/24;000000;2514.78;2531.95;2499.82;2512.54;24983148.110763
IMOEX;D;12/12/24;000000;2526.66;2548.06;2488.08;2492.63;27872439.733155
IMOEX;D;13/12/24;000000;2478.78;2487.42;2466.73;2485.2;23209130.253511
IMOEX;D;16/12/24;000000;2474.62;2474.62;2419.57;2420.3;30534658.600417
IMOEX;D;17/12/24;000000;2391.49;2414.17;2370.28;2377.15;29352642.755997
IMOEX;D;18/12/24;000000;2394.47;2410.19;2380.5;2409.35;23904920.285164
IMOEX;D;19/12/24;000000;2428.56;2468.98;2410.22;2416.45;57696454.543353
IMOEX;D;20/12/24;000000;2420.45;2652.58;2419.65;2638.42;94379321.486887
IMOEX;D;23/12/24;000000;2668.72;2738.7;2658.64;2702.48;72179076.123603
IMOEX;D;24/12/24;000000;2710.92;2722.65;2678.86;2690.96;45542486.881285
IMOEX;D;25/12/24;000000;2680.25;2751.11;2666.38;2732.83;54285102.830864
