<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CHMF;D;25/02/25;000000;1444;1449.4;1407.2;1416.2;1260004
CHMF;D;26/02/25;000000;1417.8;1432.6;1350.4;1363.6;1338722
CHMF;D;27/02/25;000000;1361;1392;1332.6;1351;935503
CHMF;D;28/02/25;000000;1345;1367;1317.4;1350.2;1324263
CHMF;D;01/03/25;000000;1358;1364.6;1350.6;1357.6;9585
CHMF;D;02/03/25;000000;1352;1358.8;1341;1347;12878
CHMF;D;03/03/25;000000;1343.4;1346.8;1301;1325.4;977055
CHMF;D;04/03/25;000000;1327.6;1378.2;1325.6;1370;974697
CHMF;D;05/03/25;000000;1370;1395;1331.6;1334.8;1298846
CHMF;D;06/03/25;000000;1333.2;1389.4;1331.2;1370;1088269
CHMF;D;07/03/25;000000;1370.4;1389.8;1327;1357.2;1112687
CHMF;D;10/03/25;000000;1360;1365.6;1334.2;1340;428051
CHMF;D;11/03/25;000000;1340;1357.2;1326.2;1342.6;472889
CHMF;D;12/03/25;000000;1342.6;1350;1323.4;1330.2;337186
CHMF;D;13/03/25;000000;1334;1334.6;1283.2;1316.2;1633161
CHMF;D;14/03/25;000000;1313;1318.2;1296.4;1301;968523
CHMF;D;15/03/25;000000;1301;1306.8;1300.2;1306;18315
CHMF;D;16/03/25;000000;1306;1316.4;1302.2;1313.2;52245
CHMF;D;17/03/25;000000;1315;1351.2;1315;1349;921790
CHMF;D;18/03/25;000000;1352;1363.6;1330;1336.2;1023036
CHMF;D;19/03/25;000000;1336.2;1350;1318.6;1332;609894
CHMF;D;20/03/25;000000;1332;1344;1303;1322.8;957736
